service_id,date,exception_type
N2706-2-0155062026-7RH#DET6,20260618,2
N2710-1-0245022026-7LO#7OW,20260203,2
N2710-1-0245022026-7LO#7OW,20260217,2
N2710-1-0245022026-7LO#7OW,20260224,2
N2710-1-2300072026-DET6#7OW,20260711,2
N2710-2-0010052026-7OW#DET6,20260524,2
N2710-2-0110022026-7OW#7LO,20260204,2
N2710-2-0110022026-7OW#7LO,20260218,2
N2710-2-0110022026-7OW#7LO,20260225,2
US0305-3205-1540032026-NYD6#PHL6,20260324,2
US0305-3205-1540042026-NYD6#PHL6,20260408,2
US0305-3205-1540042026-NYD6#PHL6,20260424,2
US0305-3205-1540052026-NYD6#PHL6,20260525,2
US0305-3205-1540052026-NYD6#PHL6,20260528,2
US0305-3205-1540052026-NYD6#PSD6,20260517,2
US0305-3205-1540052026-NYD6#PSD6,20260521,2
US0305-3205-1540052026-NYD6#PSD6,20260522,2
US0305-3205-1540062026-NYD6#PHL6,20260625,2
US0305-3205-1540062026-NYD6#PHL6,20260627,2
US0305-3205-1540062026-NYD6#PSD6,20260604,2
US0305-3205-1540062026-NYD6#PSD6,20260605,2
US0305-3205-1540062026-NYD6#PSD6,20260608,2
US0305-3205-1540062026-NYD6#PSD6,20260612,2
US0305-3205-1540062026-NYD6#PSD6,20260615,2
US0305-3205-1540062026-NYD6#PSD6,20260618,2
US0305-3205-1540062026-NYD6#PSD6,20260619,2
US0305-3205-1540062026-NYD6#PSD6,20260622,2
US0305-3205-1540062026-NYD6#PSD6,20260625,2
US0305-3205-1540072026-NYD6#PHL6,20260703,2
US0305-3205-1540072026-NYD6#PHL6,20260730,2
US0305-3205-1640022026-NYD6#PHL6,20260211,2
US0305-3205-1640022026-NYD6#PHL6,20260215,2
US0305-3205-1640022026-NYD6#PHL6,20260223,2
US0305-3205-1640022026-NYD6#PHL6,20260226,2
US0305-3206-1300032026-PSD6#NYD6,20260309,2
US0305-3206-1300032026-PSD6#NYD6,20260314,2
US0305-3206-1300032026-PSD6#NYD6,20260315,2
US0305-3206-1300032026-PSD6#NYD6,20260321,2
US0305-3206-1300032026-PSD6#NYD6,20260322,2
US0305-3206-1300032026-PSD6#NYD6,20260323,2
US0305-3206-1300062026-PSD6#NYD6,20260603,2
US0305-3206-1300062026-PSD6#NYD6,20260604,2
US0305-3206-1300062026-PSD6#NYD6,20260608,2
US0305-3206-1300062026-PSD6#NYD6,20260609,2
US0305-3206-1300062026-PSD6#NYD6,20260610,2
US0305-3206-1300062026-PSD6#NYD6,20260611,2
US0305-3206-1300062026-PSD6#NYD6,20260612,2
US0305-3206-1300062026-PSD6#NYD6,20260613,2
US0305-3206-1300062026-PSD6#NYD6,20260615,2
US0305-3206-1300062026-PSD6#NYD6,20260616,2
US0305-3206-1300062026-PSD6#NYD6,20260617,2
US0305-3206-1300062026-PSD6#NYD6,20260618,2
US0305-3206-1300062026-PSD6#NYD6,20260619,2
US0305-3206-1300062026-PSD6#NYD6,20260620,2
US0305-3206-1300062026-PSD6#NYD6,20260622,2
US0305-3206-1300062026-PSD6#NYD6,20260623,2
US0305-3206-1300072026-PSD6#NYD6,20260705,2
US0305-3206-1300072026-PSD6#NYD6,20260710,2
US0305-3206-1325032026-PHL6#NYD6,20260312,2
US0305-3206-1325032026-PHL6#NYD6,20260318,2
US0305-3206-1325062026-PHL6#NYD6,20260617,2
US0305-3206-1425022026-PHL6#NYD6,20260215,2
US0305-3211-1805032026-NYD6#PSD6,20260311,2
US0305-3211-1805042026-NYD6#PSD6,20260404,2
US0305-3211-1805042026-NYD6#PSD6,20260429,2
US0305-3211-1805062026-NYD6#PHL6,20260612,2
US0305-3211-1805062026-NYD6#PHL6,20260613,2
US0305-3211-1805062026-NYD6#PHL6,20260614,2
US0305-3211-1805062026-NYD6#PHL6,20260615,2
US0305-3211-1805062026-NYD6#PHL6,20260621,2
US0305-3211-1805062026-NYD6#PHL6,20260622,2
US0305-3211-1805062026-NYD6#PHL6,20260626,2
US0305-3211-1805062026-NYD6#PHL6,20260627,2
US0305-3211-1805062026-NYD6#PSD6,20260616,2
US0305-3211-1805072026-NYD6#PSD6,20260718,2
US0305-3211-1905022026-NYD6#PSD6,20260227,2
US0305-3214-0000022026-PHL6#NYD6,20260215,2
US0305-3214-2300032026-PHL6#NYD6,20260328,2
US0305-3214-2300072026-PHL6#NYD6,20260712,2
US0305-3214-2335022026-PSD6#NYD6,20260210,2
US0305-3214-2335022026-PSD6#NYD6,20260212,2
US0305-3214-2335022026-PSD6#NYD6,20260216,2
US0305-3214-2335022026-PSD6#NYD6,20260217,2
US0305-3214-2335022026-PSD6#NYD6,20260219,2
US0305-3214-2335022026-PSD6#NYD6,20260223,2
US0305-3228-0900042026-PSD6#NYD6,20260414,2
US0305-3228-0900042026-PSD6#NYD6,20260416,2
US0305-3228-0900042026-PSD6#NYD6,20260421,2
US0305-3228-0920032026-PHL6#NYD6,20260317,2
US0305-3228-0920042026-PHL6#NYD6,20260405,2
US0305-3228-0920052026-PHL6#NYD6,20260502,2
US0305-3228-0920052026-PHL6#NYD6,20260519,2
US0305-3228-0920052026-PHL6#NYD6,20260522,2
US0305-3228-0920062026-PHL6#NYD6,20260610,2
US0305-3228-0920062026-PHL6#NYD6,20260621,2
US0305-3228-0920062026-PHL6#NYD6,20260629,2
US0305-3228-1000022026-PSD6#NYD6,20260203,2
US0305-3228-1000022026-PSD6#NYD6,20260208,2
US0305-3228-1000022026-PSD6#NYD6,20260210,2
US0305-3228-1000022026-PSD6#NYD6,20260215,2
US0305-3228-1000022026-PSD6#NYD6,20260217,2
US0305-3228-1000022026-PSD6#NYD6,20260222,2
US0305-3229-0140032026-NYD6#PHL6,20260321,2
US0305-3229-0140052026-NYD6#PHL6,20260512,2
US0305-3229-0140052026-NYD6#PHL6,20260514,2
